loss,grad_norm,learning_rate,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second
0.0135,2.527620315551758,4.9783757808745796e-05,0.01321718233703815,55,,,,,,,,,,
0.0,0.0011468998854979873,4.9779753323722574e-05,0.013457494743166116,56,,,,,,,,,,
0.0575,3.379805564880371,4.9775748838699346e-05,0.013697807149294082,57,,,,,,,,,,
0.3399,24.994850158691406,4.977174435367612e-05,0.01393811955542205,58,,,,,,,,,,
0.0076,3.5578174591064453,4.9767739868652895e-05,0.014178431961550015,59,,,,,,,,,,
0.0085,1.542847752571106,4.976373538362967e-05,0.01441874436767798,60,,,,,,,,,,
0.5872,40.23600387573242,4.9759730898606445e-05,0.014659056773805948,61,,,,,,,,,,
0.2543,30.857267379760742,4.9755726413583216e-05,0.014899369179933914,62,,,,,,,,,,
0.1405,21.357728958129883,4.975172192855999e-05,0.01513968158606188,63,,,,,,,,,,
0.0217,3.7521812915802,4.974771744353676e-05,0.015379993992189847,64,,,,,,,,,,
0.6407,52.73738098144531,4.974371295851354e-05,0.015620306398317813,65,,,,,,,,,,
0.4727,29.388071060180664,4.973970847349031e-05,0.01586061880444578,66,,,,,,,,,,
0.004,0.5349195599555969,4.973570398846709e-05,0.016100931210573745,67,,,,,,,,,,
0.6658,38.76286697387695,4.973169950344386e-05,0.016341243616701712,68,,,,,,,,,,
0.003,0.5222771763801575,4.972769501842064e-05,0.01658155602282968,69,,,,,,,,,,
1.5584,54.399017333984375,4.972369053339741e-05,0.016821868428957644,70,,,,,,,,,,
0.0023,0.41559460759162903,4.971968604837418e-05,0.01706218083508561,71,,,,,,,,,,
0.0026,0.5547808408737183,4.971568156335096e-05,0.01730249324121358,72,,,,,,,,,,
3.457,116.13894653320312,4.971167707832773e-05,0.017542805647341543,73,,,,,,,,,,
1.4059,46.99857711791992,4.970767259330451e-05,0.01778311805346951,74,,,,,,,,,,
0.0217,3.6188745498657227,4.970366810828128e-05,0.018023430459597478,75,,,,,,,,,,
0.0118,1.7001858949661255,4.969966362325805e-05,0.018263742865725442,76,,,,,,,,,,
0.7428,45.252750396728516,4.969565913823482e-05,0.01850405527185341,77,,,,,,,,,,
0.0123,2.0865490436553955,4.96916546532116e-05,0.018744367677981377,78,,,,,,,,,,
0.0054,2.455622434616089,4.968765016818837e-05,0.01898468008410934,79,,,,,,,,,,
0.0149,4.361220836639404,4.968364568316515e-05,0.01922499249023731,80,,,,,,,,,,
0.0026,0.5808840990066528,4.967964119814192e-05,0.019465304896365276,81,,,,,,,,,,
0.0004,0.25274139642715454,4.967563671311869e-05,0.01970561730249324,82,,,,,,,,,,
0.0058,0.7809948921203613,4.967163222809547e-05,0.019945929708621208,83,,,,,,,,,,
0.0027,0.5712740421295166,4.966762774307224e-05,0.020186242114749176,84,,,,,,,,,,
0.0006,0.13479866087436676,4.966362325804902e-05,0.02042655452087714,85,,,,,,,,,,
0.0025,0.534596860408783,4.965961877302579e-05,0.020666866927005107,86,,,,,,,,,,
0.0015,0.32172179222106934,4.9655614288002564e-05,0.020907179333133075,87,,,,,,,,,,
1.2419,52.512794494628906,4.9651609802979335e-05,0.02114749173926104,88,,,,,,,,,,
0.0013,0.2772426903247833,4.964760531795611e-05,0.021387804145389006,89,,,,,,,,,,
0.0133,2.698612928390503,4.9643600832932885e-05,0.021628116551516974,90,,,,,,,,,,
0.9658,45.03780746459961,4.963959634790966e-05,0.021868428957644938,91,,,,,,,,,,
0.2544,34.42390060424805,4.9635591862886434e-05,0.022108741363772905,92,,,,,,,,,,
0.0021,0.3344111442565918,4.9631587377863206e-05,0.02234905376990087,93,,,,,,,,,,
4.339,129.18438720703125,4.9627582892839984e-05,0.022589366176028837,94,,,,,,,,,,
0.0001,0.03331104293465614,4.9623578407816755e-05,0.022829678582156804,95,,,,,,,,,,
0.0009,0.21044892072677612,4.9619573922793534e-05,0.02306999098828477,96,,,,,,,,,,
0.001,0.20633888244628906,4.9615569437770305e-05,0.023310303394412736,97,,,,,,,,,,
0.008,1.6919841766357422,4.961156495274708e-05,0.023550615800540704,98,,,,,,,,,,
0.0002,0.04694204032421112,4.9607560467723855e-05,0.023790928206668668,99,,,,,,,,,,
1.2031,50.6020622253418,4.9603555982700626e-05,0.024031240612796635,100,,,,,,,,,,
0.024,4.959104061126709,4.95995514976774e-05,0.024271553018924603,101,,,,,,,,,,
0.0049,0.9979707598686218,4.9595547012654176e-05,0.024511865425052567,102,,,,,,,,,,
0.0014,0.30174049735069275,4.959154252763095e-05,0.024752177831180534,103,,,,,,,,,,
0.0237,5.016421318054199,4.9587538042607726e-05,0.024992490237308502,104,,,,,,,,,,
0.0005,0.111848846077919,4.95835335575845e-05,0.025232802643436466,105,,,,,,,,,,
1.2065,56.16099548339844,4.957952907256127e-05,0.025473115049564433,106,,,,,,,,,,
0.0013,0.20435558259487152,4.957552458753805e-05,0.0257134274556924,107,,,,,,,,,,
0.0,0.01232316717505455,4.957152010251482e-05,0.025953739861820365,108,,,,,,,,,,
0.0011,0.19779735803604126,4.9567515617491596e-05,0.026194052267948333,109,,,,,,,,,,
0.0006,0.1449291706085205,4.956351113246837e-05,0.0264343646740763,110,,,,,,,,,,
0.0007,0.14929524064064026,4.955950664744514e-05,0.026674677080204264,111,,,,,,,,,,
0.0002,0.04527760669589043,4.955550216242191e-05,0.02691498948633223,112,,,,,,,,,,
0.0006,0.11478104442358017,4.955149767739869e-05,0.0271553018924602,113,,,,,,,,,,
0.0014,0.3232644498348236,4.954749319237546e-05,0.027395614298588163,114,,,,,,,,,,
3.2673,99.73957061767578,4.954348870735224e-05,0.02763592670471613,115,,,,,,,,,,
0.0009,0.2180042564868927,4.953948422232902e-05,0.0278762391108441,116,,,,,,,,,,
0.0002,0.04567089304327965,4.953547973730578e-05,0.028116551516972062,117,,,,,,,,,,
1.8005,62.13703918457031,4.953147525228256e-05,0.02835686392310003,118,,,,,,,,,,
0.0015,0.32802724838256836,4.952747076725933e-05,0.028597176329227997,119,,,,,,,,,,
0.0,0.0030793745536357164,4.952346628223611e-05,0.02883748873535596,120,,,,,,,,,,
0.002,0.4397537410259247,4.951946179721288e-05,0.02907780114148393,121,,,,,,,,,,
0.0001,0.026900671422481537,4.951545731218966e-05,0.029318113547611897,122,,,,,,,,,,
0.2451,32.48997116088867,4.9511452827166424e-05,0.02955842595373986,123,,,,,,,,,,
0.1545,21.348621368408203,4.95074483421432e-05,0.029798738359867828,124,,,,,,,,,,
0.0035,0.8331571817398071,4.950344385711997e-05,0.030039050765995796,125,,,,,,,,,,
0.0023,0.5055428147315979,4.949943937209675e-05,0.03027936317212376,126,,,,,,,,,,
0.0181,3.800981283187866,4.949543488707353e-05,0.030519675578251727,127,,,,,,,,,,
0.0018,0.33633148670196533,4.94914304020503e-05,0.030759987984379695,128,,,,,,,,,,
0.003,0.5526831150054932,4.948742591702707e-05,0.03100030039050766,129,,,,,,,,,,
0.0004,0.09448427706956863,4.9483421432003844e-05,0.031240612796635626,130,,,,,,,,,,
0.0181,4.972054958343506,4.947941694698062e-05,0.03148092520276359,131,,,,,,,,,,
0.0006,0.1550682932138443,4.9475412461957394e-05,0.03172123760889156,132,,,,,,,,,,
2.0746,65.64024353027344,4.947140797693417e-05,0.031961550015019526,133,,,,,,,,,,
0.0076,2.7641139030456543,4.9467403491910943e-05,0.03220186242114749,134,,,,,,,,,,
0.5078,38.938167572021484,4.9463399006887715e-05,0.03244217482727546,135,,,,,,,,,,
2.7857,114.94094848632812,4.9459394521864486e-05,0.032682487233403425,136,,,,,,,,,,
0.0,0.012443587183952332,4.9455390036841265e-05,0.03292279963953139,137,,,,,,,,,,
0.2294,33.08330535888672,4.945138555181804e-05,0.03316311204565936,138,,,,,,,,,,
0.0003,0.06557615846395493,4.9447381066794814e-05,0.033403424451787324,139,,,,,,,,,,
0.0,4.938235360896215e-05,4.9443376581771586e-05,0.03364373685791529,140,,,,,,,,,,
0.0007,0.16350452601909637,4.943937209674836e-05,0.03388404926404326,141,,,,,,,,,,
0.0145,2.9310498237609863,4.9435367611725135e-05,0.03412436167017122,142,,,,,,,,,,
0.0002,0.0387667641043663,4.943136312670191e-05,0.03436467407629919,143,,,,,,,,,,
0.0003,0.07382090389728546,4.9427358641678685e-05,0.03460498648242716,144,,,,,,,,,,
5.7932,131.408447265625,4.9423354156655456e-05,0.03484529888855512,145,,,,,,,,,,
0.0048,1.3108385801315308,4.9419349671632235e-05,0.035085611294683086,146,,,,,,,,,,
0.0076,5.92950439453125,4.9415345186609e-05,0.03532592370081106,147,,,,,,,,,,
0.0009,0.1714804619550705,4.941134070158578e-05,0.03556623610693902,148,,,,,,,,,,
0.2561,30.187538146972656,4.940733621656255e-05,0.035806548513066985,149,,,,,,,,,,
0.0005,0.12131460011005402,4.940333173153933e-05,0.036046860919194956,150,,,,,,,,,,
4.3578,99.66670227050781,4.9399327246516105e-05,0.03628717332532292,151,,,,,,,,,,
0.0145,1.8219562768936157,4.939532276149288e-05,0.036527485731450884,152,,,,,,,,,,
0.0004,0.08095194399356842,4.939131827646965e-05,0.036767798137578855,153,,,,,,,,,,
0.1319,13.818341255187988,4.938731379144642e-05,0.03700811054370682,154,,,,,,,,,,
0.0353,3.383765935897827,4.93833093064232e-05,0.037248422949834784,155,,,,,,,,,,
0.003,0.6833162307739258,4.937930482139997e-05,0.037488735355962755,156,,,,,,,,,,
0.0033,0.43710413575172424,4.937530033637675e-05,0.03772904776209072,157,,,,,,,,,,
0.0,0.01175926998257637,4.937129585135352e-05,0.03796936016821868,158,,,,,,,,,,
3.8326,79.78903198242188,4.936729136633029e-05,0.038209672574346654,159,,,,,,,,,,
0.0,0.011296934448182583,4.936328688130706e-05,0.03844998498047462,160,,,,,,,,,,
0.0,0.010179135017096996,4.935928239628384e-05,0.03869029738660258,161,,,,,,,,,,
3.1647,74.74913024902344,4.935527791126062e-05,0.03893060979273055,162,,,,,,,,,,
0.0001,0.02894574962556362,4.935127342623739e-05,0.03917092219885852,163,,,,,,,,,,
0.0,0.007238576654344797,4.934726894121416e-05,0.03941123460498648,164,,,,,,,,,,
0.0,0.007740871049463749,4.934326445619093e-05,0.03965154701111445,165,,,,,,,,,,
0.0002,0.029325321316719055,4.933925997116771e-05,0.039891859417242416,166,,,,,,,,,,
0.0,0.00864154938608408,4.933525548614448e-05,0.04013217182337038,167,,,,,,,,,,
2.6154,73.5525131225586,4.933125100112126e-05,0.04037248422949835,168,,,,,,,,,,
0.0475,8.087299346923828,4.932724651609803e-05,0.040612796635626315,169,,,,,,,,,,
0.0001,0.011057124473154545,4.9323242031074804e-05,0.04085310904175428,170,,,,,,,,,,
0.0034,0.45576605200767517,4.9319237546051575e-05,0.04109342144788225,171,,,,,,,,,,
0.0227,4.551848888397217,4.931523306102835e-05,0.041333733854010214,172,,,,,,,,,,
0.0169,4.207726001739502,4.931122857600513e-05,0.04157404626013818,173,,,,,,,,,,
1.5274,54.13636016845703,4.93072240909819e-05,0.04181435866626615,174,,,,,,,,,,
0.1724,22.720317840576172,4.930321960595868e-05,0.04205467107239411,175,,,,,,,,,,
0.001,0.2749559283256531,4.9299215120935446e-05,0.04229498347852208,176,,,,,,,,,,
2.9148,106.7451400756836,4.9295210635912224e-05,0.04253529588465005,177,,,,,,,,,,
0.0002,0.04375534877181053,4.9291206150888995e-05,0.04277560829077801,178,,,,,,,,,,
0.0866,20.265718460083008,4.9287201665865774e-05,0.043015920696905977,179,,,,,,,,,,
0.5985,59.189640045166016,4.9283197180842545e-05,0.04325623310303395,180,,,,,,,,,,
0.0046,0.5304427742958069,4.927919269581932e-05,0.04349654550916191,181,,,,,,,,,,
0.0001,0.027698341757059097,4.9275188210796095e-05,0.043736857915289876,182,,,,,,,,,,
0.0009,0.19895872473716736,4.9271183725772866e-05,0.04397717032141785,183,,,,,,,,,,
0.0001,0.014956863597035408,4.9267179240749644e-05,0.04421748272754581,184,,,,,,,,,,
0.0001,0.021774331107735634,4.9263174755726416e-05,0.044457795133673775,185,,,,,,,,,,
0.0001,0.03587595000863075,4.9259170270703194e-05,0.04469810753980174,186,,,,,,,,,,
0.9141,57.037818908691406,4.9255165785679966e-05,0.04493841994592971,187,,,,,,,,,,
1.9003,63.86068344116211,4.925116130065674e-05,0.045178732352057674,188,,,,,,,,,,
0.0002,0.05184455215930939,4.924715681563351e-05,0.04541904475818564,189,,,,,,,,,,
0.0005,0.10437271744012833,4.924315233061029e-05,0.04565935716431361,190,,,,,,,,,,
0.0012,0.24675150215625763,4.923914784558706e-05,0.04589966957044157,191,,,,,,,,,,
0.0,0.011038511991500854,4.9235143360563836e-05,0.04613998197656954,192,,,,,,,,,,
1.5596,53.96223831176758,4.923113887554061e-05,0.04638029438269751,193,,,,,,,,,,
2.2461,66.87835693359375,4.922713439051738e-05,0.04662060678882547,194,,,,,,,,,,
0.0019,0.3070242702960968,4.922312990549415e-05,0.046860919194953436,195,,,,,,,,,,
0.0003,0.0699758380651474,4.921912542047093e-05,0.04710123160108141,196,,,,,,,,,,
0.0004,0.060626573860645294,4.921512093544771e-05,0.04734154400720937,197,,,,,,,,,,
2.3908,53.483619689941406,4.921111645042448e-05,0.047581856413337335,198,,,,,,,,,,
0.0008,0.1682092547416687,4.920711196540126e-05,0.047822168819465306,199,,,,,,,,,,
0.0891,17.884550094604492,4.920310748037802e-05,0.04806248122559327,200,,,,,,,,,,
0.0177,3.3945751190185547,4.91991029953548e-05,0.048302793631721234,201,,,,,,,,,,
0.0004,0.08585350215435028,4.919509851033157e-05,0.048543106037849205,202,,,,,,,,,,
0.0006,0.0945291593670845,4.919109402530835e-05,0.04878341844397717,203,,,,,,,,,,
0.0013,0.18905769288539886,4.918708954028512e-05,0.049023730850105134,204,,,,,,,,,,
0.0016,0.1882370561361313,4.91830850552619e-05,0.049264043256233105,205,,,,,,,,,,
3.9988,117.78782653808594,4.9179080570238664e-05,0.04950435566236107,206,,,,,,,,,,
0.0001,0.030086740851402283,4.917507608521544e-05,0.04974466806848903,207,,,,,,,,,,
0.3001,33.4089241027832,4.917107160019222e-05,0.049984980474617004,208,,,,,,,,,,
0.0012,0.20899486541748047,4.916706711516899e-05,0.05022529288074497,209,,,,,,,,,,
0.0011,0.18271294236183167,4.916306263014577e-05,0.05046560528687293,210,,,,,,,,,,
0.0009,0.19558680057525635,4.915905814512254e-05,0.0507059176930009,211,,,,,,,,,,
0.0011,0.180686354637146,4.915505366009931e-05,0.05094623009912887,212,,,,,,,,,,
0.0258,3.7926406860351562,4.9151049175076084e-05,0.05118654250525683,213,,,,,,,,,,
0.0017,0.2834569215774536,4.914704469005286e-05,0.0514268549113848,214,,,,,,,,,,
0.0006,0.09866801649332047,4.9143040205029634e-05,0.051667167317512766,215,,,,,,,,,,
0.0009,0.15436597168445587,4.913903572000641e-05,0.05190747972364073,216,,,,,,,,,,
0.8355,36.302730560302734,4.9135031234983183e-05,0.0521477921297687,217,,,,,,,,,,
0.5048,25.279909133911133,4.9131026749959955e-05,0.052388104535896665,218,,,,,,,,,,
0.6856,32.36766052246094,4.912702226493673e-05,0.05262841694202463,219,,,,,,,,,,
0.0012,0.22819127142429352,4.9123017779913505e-05,0.0528687293481526,220,,,,,,,,,,
0.0044,0.4846019744873047,4.911901329489028e-05,0.053109041754280564,221,,,,,,,,,,
0.0353,5.295456409454346,4.9115008809867054e-05,0.05334935416040853,222,,,,,,,,,,
0.003,0.3343697190284729,4.9111004324843826e-05,0.0535896665665365,223,,,,,,,,,,
1.1794,44.92714309692383,4.91069998398206e-05,0.05382997897266446,224,,,,,,,,,,
0.0096,1.008779525756836,4.9102995354797375e-05,0.05407029137879243,225,,,,,,,,,,
1.9254,70.39246368408203,4.909899086977415e-05,0.0543106037849204,226,,,,,,,,,,
0.0007,0.10877148061990738,4.9094986384750925e-05,0.05455091619104836,227,,,,,,,,,,
0.04,7.893836975097656,4.9090981899727696e-05,0.05479122859717633,228,,,,,,,,,,
0.0054,0.5284590125083923,4.9086977414704475e-05,0.0550315410033043,229,,,,,,,,,,
0.0003,0.06523700803518295,4.9082972929681246e-05,0.05527185340943226,230,,,,,,,,,,
0.0002,0.040550366044044495,4.907896844465802e-05,0.055512165815560226,231,,,,,,,,,,
0.1188,11.753545761108398,4.9074963959634796e-05,0.0557524782216882,232,,,,,,,,,,
1.5403,52.82670974731445,4.907095947461157e-05,0.05599279062781616,233,,,,,,,,,,
0.0028,0.38007766008377075,4.9066954989588345e-05,0.056233103033944125,234,,,,,,,,,,
0.0002,0.04334305226802826,4.906295050456512e-05,0.056473415440072096,235,,,,,,,,,,
0.0001,0.014403440989553928,4.905894601954189e-05,0.05671372784620006,236,,,,,,,,,,
0.0001,0.02776985988020897,4.905494153451866e-05,0.056954040252328024,237,,,,,,,,,,
1.3339,51.96579360961914,4.905093704949544e-05,0.057194352658455995,238,,,,,,,,,,
0.0,0.008213603869080544,4.904693256447221e-05,0.05743466506458396,239,,,,,,,,,,
0.0001,0.021991541609168053,4.904292807944899e-05,0.05767497747071192,240,,,,,,,,,,
1.9832,50.25062561035156,4.903892359442576e-05,0.057915289876839894,241,,,,,,,,,,
0.0004,0.09507550299167633,4.903491910940253e-05,0.05815560228296786,242,,,,,,,,,,
0.0056,0.9607577323913574,4.903091462437931e-05,0.05839591468909582,243,,,,,,,,,,
0.0001,0.020731355994939804,4.902691013935608e-05,0.05863622709522379,244,,,,,,,,,,
0.0155,1.7781075239181519,4.902290565433286e-05,0.05887653950135176,245,,,,,,,,,,
0.4255,28.175575256347656,4.901890116930963e-05,0.05911685190747972,246,,,,,,,,,,
0.0003,0.06054042652249336,4.90148966842864e-05,0.05935716431360769,247,,,,,,,,,,
0.0018,0.2424881011247635,4.901089219926317e-05,0.059597476719735656,248,,,,,,,,,,
0.7989,33.14725875854492,4.900688771423995e-05,0.05983778912586362,249,,,,,,,,,,
0.0004,0.09189588576555252,4.900288322921672e-05,0.06007810153199159,250,,,,,,,,,,
0.0018,0.35445940494537354,4.89988787441935e-05,0.060318413938119556,251,,,,,,,,,,
0.0005,0.07610192149877548,4.899487425917027e-05,0.06055872634424752,252,,,,,,,,,,
0.0022,0.4358263611793518,4.8990869774147044e-05,0.06079903875037549,253,,,,,,,,,,
3.6668,66.01251983642578,4.898686528912382e-05,0.061039351156503455,254,,,,,,,,,,
0.0076,1.358515977859497,4.898286080410059e-05,0.06127966356263142,255,,,,,,,,,,
0.0003,0.056425511837005615,4.897885631907737e-05,0.06151997596875939,256,,,,,,,,,,
0.055,6.095815658569336,4.897485183405414e-05,0.061760288374887354,257,,,,,,,,,,
0.0008,0.16476082801818848,4.897084734903092e-05,0.06200060078101532,258,,,,,,,,,,
0.1478,22.140920639038086,4.896684286400769e-05,0.06224091318714329,259,,,,,,,,,,
0.0,0.007392253261059523,4.8962838378984464e-05,0.06248122559327125,260,,,,,,,,,,
0.0002,0.04876236617565155,4.8958833893961235e-05,0.06272153799939922,261,,,,,,,,,,
5.0624,144.40725708007812,4.8954829408938014e-05,0.06296185040552718,262,,,,,,,,,,
0.0006,0.12153810262680054,4.8950824923914785e-05,0.06320216281165515,263,,,,,,,,,,
0.0003,0.061002034693956375,4.894682043889156e-05,0.06344247521778312,264,,,,,,,,,,
0.0006,0.13529174029827118,4.8942815953868335e-05,0.06368278762391108,265,,,,,,,,,,
0.0001,0.018654052168130875,4.8938811468845106e-05,0.06392310003003905,266,,,,,,,,,,
0.0012,0.1875460147857666,4.8934806983821884e-05,0.06416341243616702,267,,,,,,,,,,
1.2059,49.459877014160156,4.8930802498798656e-05,0.06440372484229498,268,,,,,,,,,,
0.0001,0.01874568685889244,4.8926798013775434e-05,0.06464403724842295,269,,,,,,,,,,
0.0003,0.05710366740822792,4.8922793528752206e-05,0.06488434965455092,270,,,,,,,,,,
0.6493,43.29841995239258,4.891878904372898e-05,0.06512466206067888,271,,,,,,,,,,
0.0036,0.5190457701683044,4.891478455870575e-05,0.06536497446680685,272,,,,,,,,,,
3.6549,76.07868194580078,4.891078007368253e-05,0.06560528687293482,273,,,,,,,,,,
3.0024,63.905879974365234,4.89067755886593e-05,0.06584559927906278,274,,,,,,,,,,
0.0029,0.36742401123046875,4.8902771103636076e-05,0.06608591168519075,275,,,,,,,,,,
2.7448,55.772377014160156,4.8898766618612855e-05,0.06632622409131872,276,,,,,,,,,,
0.0004,0.09400121867656708,4.889476213358962e-05,0.06656653649744668,277,,,,,,,,,,
0.0001,0.02905193716287613,4.88907576485664e-05,0.06680684890357465,278,,,,,,,,,,
1.1155,47.069801330566406,4.888675316354317e-05,0.06704716130970262,279,,,,,,,,,,
0.0822,13.5829439163208,4.888274867851995e-05,0.06728747371583058,280,,,,,,,,,,
0.0054,0.4596468210220337,4.887874419349672e-05,0.06752778612195855,281,,,,,,,,,,
2.6431,85.52547454833984,4.88747397084735e-05,0.06776809852808652,282,,,,,,,,,,
0.9047,43.78632736206055,4.887073522345026e-05,0.06800841093421447,283,,,,,,,,,,
0.7037,61.505455017089844,4.886673073842704e-05,0.06824872334034245,284,,,,,,,,,,
0.0045,0.8208128213882446,4.886272625340381e-05,0.06848903574647042,285,,,,,,,,,,
0.0011,0.15820489823818207,4.885872176838059e-05,0.06872934815259837,286,,,,,,,,,,
0.0011,0.16042807698249817,4.885471728335737e-05,0.06896966055872635,287,,,,,,,,,,
0.002,0.3632233142852783,4.885071279833414e-05,0.06920997296485432,288,,,,,,,,,,
0.3795,19.92565155029297,4.884670831331091e-05,0.06945028537098227,289,,,,,,,,,,
0.0,0.005605057813227177,4.884270382828768e-05,0.06969059777711024,290,,,,,,,,,,
0.1389,18.024656295776367,4.883869934326446e-05,0.06993091018323822,291,,,,,,,,,,
0.0018,0.2864832282066345,4.883469485824123e-05,0.07017122258936617,292,,,,,,,,,,
0.7777,38.117698669433594,4.883069037321801e-05,0.07041153499549414,293,,,,,,,,,,
0.0616,6.553572654724121,4.882668588819478e-05,0.07065184740162211,294,,,,,,,,,,
0.0045,0.8353930115699768,4.882268140317155e-05,0.07089215980775007,295,,,,,,,,,,
0.0011,0.22387394309043884,4.8818676918148324e-05,0.07113247221387804,296,,,,,,,,,,
2.5792,61.35671615600586,4.88146724331251e-05,0.07137278462000601,297,,,,,,,,,,
2.0508,62.57181930541992,4.881066794810188e-05,0.07161309702613397,298,,,,,,,,,,
0.0044,0.7281515598297119,4.880666346307865e-05,0.07185340943226194,299,,,,,,,,,,
0.0016,0.24168458580970764,4.8802658978055423e-05,0.07209372183838991,300,,,,,,,,,,
0.0005,0.05282444879412651,4.8798654493032195e-05,0.07233403424451787,301,,,,,,,,,,
